ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;WPts;LPts
42;Stuttgart;Mercedes Cup;17/07/2000;International Gold;Outdoor;Clay;2nd Round;3;Squillari F.;Goellner M.K.;20;330;4;6;6;2;6;3;;;;;2;1;Completed;;
42;Stuttgart;Mercedes Cup;17/07/2000;International Gold;Outdoor;Clay;Quarterfinals;3;Elsner D.;Novak J.;133;44;6;2;6;1;;;;;;;2;0;Completed;;
42;Stuttgart;Mercedes Cup;17/07/2000;International Gold;Outdoor;Clay;Quarterfinals;3;Gaudio G.;Medvedev A.;41;48;6;1;7;6;;;;;;;2;0;Completed;;
42;Stuttgart;Mercedes Cup;17/07/2000;International Gold;Outdoor;Clay;Quarterfinals;3;Ilie A.;Schuettler R.;55;68;6;3;6;4;;;;;;;2;0;Completed;;
42;Stuttgart;Mercedes Cup;17/07/2000;International Gold;Outdoor;Clay;Quarterfinals;3;Squillari F.;Kucera K.;20;50;7;5;6;1;;;;;;;2;0;Completed;;
42;Stuttgart;Mercedes Cup;17/07/2000;International Gold;Outdoor;Clay;Semifinals;3;Gaudio G.;Ilie A.;41;55;6;2;6;4;;;;;;;2;0;Completed;;
42;Stuttgart;Mercedes Cup;17/07/2000;International Gold;Outdoor;Clay;Semifinals;3;Squillari F.;Elsner D.;20;133;7;6;7;6;;;;;;;2;0;Completed;;
42;Stuttgart;Mercedes Cup;17/07/2000;International Gold;Outdoor;Clay;The Final;5;Squillari F.;Gaudio G.;20;41;6;2;3;6;4;6;6;4;6;2;3;2;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;1st Round;3;Blanco G.;Tabara M.;81;138;7;5;6;4;;;;;;;2;0;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;1st Round;3;Bruguera S.;Vanek J.;181;83;6;3;1;6;7;5;;;;;2;1;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;1st Round;3;Carretero R.;Zib T.;263;153;6;3;6;2;;;;;;;2;0;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;1st Round;3;Damm M.;Peschek D.;80;NR;6;2;6;1;;;;;;;2;0;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;1st Round;3;Ljubicic I.;Zovko L.;79;348;7;6;6;2;;;;;;;2;0;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;1st Round;3;Marin J.A.;Gumy H.;86;92;5;7;6;2;6;4;;;;;2;1;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;1st Round;3;Martelli M.;Tarango J.;276;60;4;6;6;2;6;1;;;;;2;1;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;1st Round;3;Martin A.;Canas G.;73;141;1;6;6;0;6;4;;;;;2;1;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;1st Round;3;Moya C.;Vajda I.;54;421;6;3;6;1;;;;;;;2;0;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;1st Round;3;Portas A.;Kralert P.;49;173;6;1;6;3;;;;;;;2;0;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;1st Round;3;Puentes G.;Mantilla F.;128;97;6;3;3;6;6;3;;;;;2;1;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;1st Round;3;Puerta M.;Alonso J.;21;113;6;4;6;1;;;;;;;2;0;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;1st Round;3;Rios M.;Kroslak J.;23;137;6;3;6;1;;;;;;;2;0;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;1st Round;3;Sanchez D.;Sargsian S.;104;82;6;3;6;4;;;;;;;2;0;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;1st Round;3;Schranz W.;Lopez-Moron A.;318;156;3;6;6;2;7;6;;;;;2;1;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;1st Round;3;Ulihrach B.;Hipfl M.;85;94;6;4;7;5;;;;;;;2;0;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;2nd Round;3;Carretero R.;Martelli M.;263;276;6;2;6;3;;;;;;;2;0;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;2nd Round;3;Damm M.;Bruguera S.;80;181;6;1;1;6;6;3;;;;;2;1;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;2nd Round;3;Martin A.;Schranz W.;73;318;6;2;6;3;;;;;;;2;0;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;2nd Round;3;Moya C.;Marin J.A.;54;86;6;3;6;3;;;;;;;2;0;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;2nd Round;3;Puerta M.;Ljubicic I.;21;79;6;4;4;6;6;4;;;;;2;1;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;2nd Round;3;Rios M.;Puentes G.;23;128;6;3;6;3;;;;;;;2;0;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;2nd Round;3;Sanchez D.;Blanco G.;104;81;6;1;6;4;;;;;;;2;0;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;2nd Round;3;Ulihrach B.;Portas A.;85;49;4;6;6;4;6;1;;;;;2;1;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;Quarterfinals;3;Moya C.;Carretero R.;54;263;5;7;6;3;6;4;;;;;2;1;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;Quarterfinals;3;Puerta M.;Damm M.;21;80;6;3;6;2;;;;;;;2;0;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;Quarterfinals;3;Rios M.;Sanchez D.;23;104;7;6;6;2;;;;;;;2;0;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;Quarterfinals;3;Ulihrach B.;Martin A.;85;73;6;3;4;6;6;4;;;;;2;1;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;Semifinals;3;Puerta M.;Ulihrach B.;21;85;4;6;6;2;6;3;;;;;2;1;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;Semifinals;3;Rios M.;Moya C.;23;54;6;2;7;5;;;;;;;2;0;Completed;;
43;Umag;Croatia Open;17/07/2000;International;Outdoor;Clay;The Final;3;Rios M.;Puerta M.;23;21;7;6;4;6;6;3;;;;;2;1;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;1st Round;3;Alvarez E.;Hipfl M.;150;94;6;4;1;0;;;;;;;1;0;Retired;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;1st Round;3;Berasategui A.;Lopez-Moron A.;111;159;6;1;6;4;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;1st Round;3;Calleri A.;Moretti H.;86;228;6;2;6;2;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;1st Round;3;Gonzalez F.;Trimmel C.;135;192;4;6;6;2;6;0;;;;;2;1;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;1st Round;3;Gumy H.;Sa A.;97;90;6;3;6;4;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;1st Round;3;Kratochvil M.;Vasek R.;105;470;6;3;6;3;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;1st Round;3;Ljubicic I.;Fasching A.;77;700;6;3;6;4;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;1st Round;3;Luzzi F.;Coria G.;265;194;7;6;6;3;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;1st Round;3;Martin A.;Cabello F.;69;291;6;0;6;2;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;1st Round;3;Massu N.;Arthurs W.;68;128;7;6;7;6;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;1st Round;3;Mathieu P.H.;Stanoytchev O.;368;104;7;6;6;1;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;1st Round;3;Meligeni F.;Browne F.;102;114;6;4;7;6;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;1st Round;3;Ruud C.;Balcells J.;127;112;6;2;6;2;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;1st Round;3;Sargsian S.;Melzer J.;83;331;3;6;6;3;6;1;;;;;2;1;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;1st Round;3;Ulihrach B.;Filippini M.;81;420;6;1;6;3;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;1st Round;3;Voinea A.;Guardiola T.;92;110;7;6;6;4;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;2nd Round;3;Alvarez E.;Costa F.;150;170;6;4;6;3;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;2nd Round;3;Calleri A.;Safin M.;86;9;6;4;7;6;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;2nd Round;3;Clavet F.;Berasategui A.;51;111;6;0;7;5;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;2nd Round;3;Corretja A.;Gonzalez F.;10;135;6;1;6;2;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;2nd Round;3;Costa A.;Mathieu P.H.;18;368;6;4;7;6;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;2nd Round;3;Dosedel S.;Meligeni F.;59;102;6;1;6;3;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;2nd Round;3;Kafelnikov Y.;Gumy H.;5;97;6;4;2;6;6;2;;;;;2;1;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;2nd Round;3;Lapentti N.;Kratochvil M.;11;105;6;3;6;2;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;2nd Round;3;Ljubicic I.;Schuettler R.;77;63;6;4;6;2;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;2nd Round;3;Luzzi F.;Vicente F.;265;36;7;6;6;7;7;6;;;;;2;1;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;2nd Round;3;Martin A.;El Aynaoui Y.;69;16;7;6;3;2;;;;;;;1;0;Retired;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;2nd Round;3;Massu N.;Portas A.;68;50;6;4;6;4;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;2nd Round;3;Sargsian S.;Wiltschnig H.;83;210;1;6;6;3;6;0;;;;;2;1;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;2nd Round;3;Ulihrach B.;Tarango J.;81;66;6;3;6;4;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;2nd Round;3;Voinea A.;Moya C.;92;56;2;6;6;3;6;4;;;;;2;1;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;2nd Round;3;Zabaleta M.;Ruud C.;48;127;6;3;6;2;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;3rd Round;3;Alvarez E.;Voinea A.;150;92;6;2;6;4;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;3rd Round;3;Calleri A.;Dosedel S.;86;59;6;0;6;1;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;3rd Round;3;Clavet F.;Costa A.;51;18;4;6;6;3;6;2;;;;;2;1;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;3rd Round;3;Corretja A.;Ljubicic I.;10;77;7;6;6;4;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;3rd Round;3;Kafelnikov Y.;Sargsian S.;5;83;6;4;4;6;6;4;;;;;2;1;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;3rd Round;3;Lapentti N.;Ulihrach B.;11;81;6;1;6;0;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;3rd Round;3;Martin A.;Massu N.;69;68;5;7;6;1;6;1;;;;;2;1;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;3rd Round;3;Zabaleta M.;Luzzi F.;48;265;6;3;6;2;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;Quarterfinals;3;Alvarez E.;Lapentti N.;150;11;6;4;4;6;7;6;;;;;2;1;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;Quarterfinals;3;Calleri A.;Martin A.;86;69;7;5;4;6;6;4;;;;;2;1;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;Quarterfinals;3;Clavet F.;Kafelnikov Y.;51;5;6;3;6;2;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;Quarterfinals;3;Corretja A.;Zabaleta M.;10;48;6;3;6;0;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;Semifinals;3;Alvarez E.;Clavet F.;150;51;6;3;7;5;;;;;;;2;0;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;Semifinals;3;Corretja A.;Calleri A.;10;86;6;3;6;7;6;2;;;;;2;1;Completed;;
44;Kitzbuhel;Generali Open;24/07/2000;International Gold;Outdoor;Clay;The Final;5;Corretja A.;Alvarez E.;10;150;6;3;6;1;3;0;;;;;2;0;Retired;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;1st Round;3;Chang M.;Kilderry P.;23;263;6;4;6;2;;;;;;;2;0;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;1st Round;3;Clement A.;Ondruska M.;60;158;6;3;6;2;;;;;;;2;0;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;1st Round;3;Ferreira W.;Dupuis A.;30;113;6;2;6;2;;;;;;;2;0;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;1st Round;3;Gambill J.M.;Mamiit C.;38;125;6;3;6;2;;;;;;;2;0;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;1st Round;3;Gimelstob J.;Sekulov J.;87;146;6;3;6;3;;;;;;;2;0;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;1st Round;3;Godwin N.;Draper S.;156;280;6;4;6;7;7;6;;;;;2;1;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;1st Round;3;Goldstein P.;Manta L.;75;172;3;6;6;1;6;4;;;;;2;1;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;1st Round;3;Kroslak J.;Saulnier C.;136;122;6;2;6;2;;;;;;;2;0;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;1st Round;3;Motomura G.;Rios M.;176;22;5;3;;;;;;;;;0;0;Retired;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;1st Round;3;O'Brien A.;Ilie A.;195;43;6;3;6;2;;;;;;;2;0;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;1st Round;3;Philippoussis M.;Humphries S.;19;656;7;5;7;6;;;;;;;2;0;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;1st Round;3;Roux L.;Dent T.;259;275;6;4;1;6;6;3;;;;;2;1;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;1st Round;3;Srichaphan P.;Lareau S.;100;129;6;4;6;4;;;;;;;2;0;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;1st Round;3;Stoltenberg J.;Bryan B.;72;133;6;3;3;6;6;4;;;;;2;1;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;1st Round;3;Tieleman L.;Levy H.;117;143;6;4;6;0;;;;;;;2;0;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;1st Round;3;Ullyett K.;Agenor R.;148;134;6;7;6;2;6;4;;;;;2;1;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;2nd Round;3;Chang M.;Ullyett K.;23;148;6;1;6;3;;;;;;;2;0;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;2nd Round;3;Clement A.;Godwin N.;60;156;6;4;4;6;6;3;;;;;2;1;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;2nd Round;3;Ferreira W.;Srichaphan P.;30;100;7;6;4;6;7;5;;;;;2;1;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;2nd Round;3;Gambill J.M.;Tieleman L.;38;117;7;6;6;2;;;;;;;2;0;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;2nd Round;3;Gimelstob J.;Philippoussis M.;87;19;3;6;7;6;7;6;;;;;2;1;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;2nd Round;3;Goldstein P.;O'Brien A.;75;195;6;4;6;2;;;;;;;2;0;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;2nd Round;3;Roux L.;Kroslak J.;259;136;6;3;7;6;;;;;;;2;0;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;2nd Round;3;Stoltenberg J.;Motomura G.;72;176;6;1;6;2;;;;;;;2;0;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;Quarterfinals;3;Chang M.;Ferreira W.;23;30;6;3;7;6;;;;;;;2;0;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;Quarterfinals;3;Clement A.;Roux L.;60;259;6;3;6;2;;;;;;;2;0;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;Quarterfinals;3;Gambill J.M.;Stoltenberg J.;38;72;6;1;3;6;6;1;;;;;2;1;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;Quarterfinals;3;Gimelstob J.;Goldstein P.;87;75;3;0;;;;;;;;;0;0;Retired;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;Semifinals;3;Chang M.;Gimelstob J.;23;87;3;6;6;3;6;0;;;;;2;1;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;Semifinals;3;Gambill J.M.;Clement A.;38;60;3;6;6;0;6;3;;;;;2;1;Completed;;
45;Los Angeles;Mercedes-Benz Cup;24/07/2000;International;Outdoor;Hard;The Final;3;Chang M.;Gambill J.M.;23;38;6;7;6;3;;;;;;;1;1;Retired;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;1st Round;3;Alami K.;Etlis G.;34;121;7;5;6;3;;;;;;;2;0;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;1st Round;3;Alonso J.;Blanco G.;118;82;2;6;6;1;6;4;;;;;2;1;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;1st Round;3;Behrend T.;Knippschild J.;144;126;6;4;6;1;;;;;;;2;0;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;1st Round;3;Bruguera S.;Squillari F.;169;14;6;1;6;4;;;;;;;2;0;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;1st Round;3;Calatrava A.;Puerta M.;115;21;6;7;7;6;7;5;;;;;2;1;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;1st Round;3;Furlan R.;Sluiter R.;459;106;4;6;6;3;7;5;;;;;2;1;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;1st Round;3;Gaudenzi A.;Tabara M.;107;137;6;3;6;0;;;;;;;2;0;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;1st Round;3;Marin J.A.;Kempes E.;85;161;6;4;0;6;7;5;;;;;2;1;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;1st Round;3;Medvedev A.;Cobolli S.;46;400;6;3;6;4;;;;;;;2;0;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;1st Round;3;Nargiso D.;Fromberg R.;340;79;3;6;6;2;6;4;;;;;2;1;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;1st Round;3;Rochus C.;Huet S.;88;101;6;3;6;0;;;;;;;2;0;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;1st Round;3;Savolt A.;Charpentier M.;108;157;0;6;6;4;6;4;;;;;2;1;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;1st Round;3;Siemerink J.;Jonsson F.;119;109;6;3;6;2;;;;;;;2;0;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;1st Round;3;Stoliarov A.;Gaudio G.;131;25;6;3;6;0;;;;;;;2;0;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;1st Round;3;Vanek J.;Armando H.;84;324;7;6;7;5;;;;;;;2;0;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;1st Round;3;Zib T.;Malcor O.;155;339;6;2;5;7;6;1;;;;;2;1;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;2nd Round;3;Alami K.;Furlan R.;34;459;4;6;6;1;6;3;;;;;2;1;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;2nd Round;3;Alonso J.;Gaudenzi A.;118;107;4;6;7;6;7;5;;;;;2;1;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;2nd Round;3;Bruguera S.;Zib T.;169;155;4;6;6;3;6;4;;;;;2;1;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;2nd Round;3;Calatrava A.;Rochus C.;115;88;7;6;6;4;;;;;;;2;0;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;2nd Round;3;Medvedev A.;Savolt A.;46;108;6;1;7;5;;;;;;;2;0;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;2nd Round;3;Nargiso D.;Marin J.A.;340;85;7;5;2;6;6;4;;;;;2;1;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;2nd Round;3;Siemerink J.;Stoliarov A.;119;131;6;3;6;2;;;;;;;2;0;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;2nd Round;3;Vanek J.;Behrend T.;84;144;3;6;6;4;6;3;;;;;2;1;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;Quarterfinals;3;Bruguera S.;Alonso J.;169;118;6;2;6;4;;;;;;;2;0;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;Quarterfinals;3;Calatrava A.;Vanek J.;115;84;7;5;6;1;;;;;;;2;0;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;Quarterfinals;3;Medvedev A.;Siemerink J.;46;119;6;4;7;5;;;;;;;2;0;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;Quarterfinals;3;Nargiso D.;Alami K.;340;34;7;6;6;4;;;;;;;2;0;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;Semifinals;3;Bruguera S.;Nargiso D.;169;340;6;7;6;1;6;3;;;;;2;1;Completed;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;Semifinals;3;Calatrava A.;Medvedev A.;115;46;;;;;;;;;;;0;0;Walkover;;
46;San Marino;Tennis Int'l of San Marino;24/07/2000;International;Outdoor;Clay;The Final;3;Calatrava A.;Bruguera S.;115;169;7;6;1;6;6;4;;;;;2;1;Completed;;
47;Toronto;Toronto TMS;31/07/2000;Masters;Outdoor;Hard;1st Round;3;Alami K.;Tramacchi P.;33;1164;6;2;6;4;;;;;;;2;0;Completed;;
47;Toronto;Toronto TMS;31/07/2000;Masters;Outdoor;Hard;1st Round;3;Chang M.;Arazi H.;21;39;6;3;6;3;;;;;;;2;0;Completed;;
47;Toronto;Toronto TMS;31/07/2000;Masters;Outdoor;Hard;1st Round;3;Clement A.;Puerta M.;50;20;6;3;6;3;;;;;;;2;0;Completed;;
47;Toronto;Toronto TMS;31/07/2000;Masters;Outdoor;Hard;1st Round;3;Enqvist T.;Schalken S.;7;52;7;5;6;4;;;;;;;2;0;Completed;;
47;Toronto;Toronto TMS;31/07/2000;Masters;Outdoor;Hard;1st Round;3;Escude N.;Zabaleta M.;19;42;6;3;3;6;6;1;;;;;2;1;Completed;;
47;Toronto;Toronto TMS;31/07/2000;Masters;Outdoor;Hard;1st Round;3;Ferreira W.;Squillari F.;31;14;7;6;6;4;;;;;;;2;0;Completed;;
47;Toronto;Toronto TMS;31/07/2000;Masters;Outdoor;Hard;1st Round;3;Ferrero J.C.;Nestor D.;13;203;6;7;7;5;6;4;;;;;2;1;Completed;;
