ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;WPts;LPts
20;Miami;Sony Ericsson Open;27/03/2013;Masters 1000;Outdoor;Hard;Quarterfinals;3;Ferrer D.;Melzer J.;5;42;4;6;6;3;6;0;;;;;2;1;Completed;6630;940
20;Miami;Sony Ericsson Open;28/03/2013;Masters 1000;Outdoor;Hard;Quarterfinals;3;Haas T.;Simon G.;18;13;6;3;6;1;;;;;;;2;0;Completed;1925;2300
20;Miami;Sony Ericsson Open;28/03/2013;Masters 1000;Outdoor;Hard;Quarterfinals;3;Murray A.;Cilic M.;3;11;6;4;6;3;;;;;;;2;0;Completed;8350;2570
20;Miami;Sony Ericsson Open;28/03/2013;Masters 1000;Outdoor;Hard;Quarterfinals;3;Gasquet R.;Berdych T.;10;6;6;3;6;3;;;;;;;2;0;Completed;2960;5010
20;Miami;Sony Ericsson Open;29/03/2013;Masters 1000;Outdoor;Hard;Semifinals;3;Ferrer D.;Haas T.;5;18;4;6;6;2;6;3;;;;;2;1;Completed;6630;1925
20;Miami;Sony Ericsson Open;29/03/2013;Masters 1000;Outdoor;Hard;Semifinals;3;Murray A.;Gasquet R.;3;10;6;7;6;1;6;2;;;;;2;1;Completed;8350;2960
20;Miami;Sony Ericsson Open;31/03/2013;Masters 1000;Outdoor;Hard;The Final;3;Murray A.;Ferrer D.;3;5;2;6;6;4;7;6;;;;;2;1;Completed;8350;6630
21;Casablanca;Grand Prix Hassan II;08/04/2013;ATP250;Outdoor;Clay;1st Round;3;Kavcic B.;Ziadi M.;85;757;6;2;6;4;;;;;;;2;0;Completed;608;21
21;Casablanca;Grand Prix Hassan II;08/04/2013;ATP250;Outdoor;Clay;1st Round;3;Robredo T.;Rufin G.;72;89;7;6;6;4;;;;;;;2;0;Completed;680;595
21;Casablanca;Grand Prix Hassan II;09/04/2013;ATP250;Outdoor;Clay;1st Round;3;Garcia-Lopez G.;Gimeno-Traver D.;99;49;7;6;3;6;6;3;;;;;2;1;Completed;534;837
21;Casablanca;Grand Prix Hassan II;09/04/2013;ATP250;Outdoor;Clay;1st Round;3;Roger-Vasselin E.;Montanes A.;84;87;3;6;6;4;6;4;;;;;2;1;Completed;609;605
21;Casablanca;Grand Prix Hassan II;09/04/2013;ATP250;Outdoor;Clay;1st Round;3;Zemlja G.;Bachinger M.;55;104;6;7;7;5;7;6;;;;;2;1;Completed;799;515
21;Casablanca;Grand Prix Hassan II;09/04/2013;ATP250;Outdoor;Clay;1st Round;3;Laaksonen H.;Rachidi Y.;294;923;6;3;6;7;6;1;;;;;2;1;Completed;148;11
21;Casablanca;Grand Prix Hassan II;09/04/2013;ATP250;Outdoor;Clay;1st Round;3;Kamke T.;Melzer J.;81;37;6;3;6;3;;;;;;;2;0;Completed;621;1075
21;Casablanca;Grand Prix Hassan II;09/04/2013;ATP250;Outdoor;Clay;1st Round;3;Bedene A.;Gicquel M.;90;113;6;1;6;4;;;;;;;2;0;Completed;594;462
21;Casablanca;Grand Prix Hassan II;09/04/2013;ATP250;Outdoor;Clay;1st Round;3;Volandri F.;Mathieu P.H.;114;67;6;3;7;5;;;;;;;2;0;Completed;459;723
21;Casablanca;Grand Prix Hassan II;09/04/2013;ATP250;Outdoor;Clay;1st Round;3;Carreno-Busta P.;Andujar P.;293;57;6;4;2;6;6;3;;;;;2;1;Completed;148;790
21;Casablanca;Grand Prix Hassan II;10/04/2013;ATP250;Outdoor;Clay;1st Round;3;De Schepper K.;Darcis S.;102;108;6;3;6;4;;;;;;;2;0;Completed;516;483
21;Casablanca;Grand Prix Hassan II;10/04/2013;ATP250;Outdoor;Clay;1st Round;3;Haase R.;Bautista R.;53;59;6;3;2;6;7;5;;;;;2;1;Completed;805;784
21;Casablanca;Grand Prix Hassan II;10/04/2013;ATP250;Outdoor;Clay;2nd Round;3;Garcia-Lopez G.;Roger-Vasselin E.;99;84;6;7;7;6;6;2;;;;;2;1;Completed;534;609
21;Casablanca;Grand Prix Hassan II;10/04/2013;ATP250;Outdoor;Clay;2nd Round;3;Wawrinka S.;Kavcic B.;17;85;4;6;6;2;6;1;;;;;2;1;Completed;1960;608
21;Casablanca;Grand Prix Hassan II;10/04/2013;ATP250;Outdoor;Clay;2nd Round;3;Paire B.;Bedene A.;33;90;4;6;6;4;6;3;;;;;2;1;Completed;1120;594
21;Casablanca;Grand Prix Hassan II;10/04/2013;ATP250;Outdoor;Clay;2nd Round;3;Robredo T.;Kamke T.;72;81;6;4;7;5;;;;;;;2;0;Completed;680;621
21;Casablanca;Grand Prix Hassan II;11/04/2013;ATP250;Outdoor;Clay;2nd Round;3;Zemlja G.;Laaksonen H.;55;294;7;6;6;1;;;;;;;2;0;Completed;799;148
21;Casablanca;Grand Prix Hassan II;11/04/2013;ATP250;Outdoor;Clay;2nd Round;3;Anderson K.;Carreno-Busta P.;29;293;6;3;6;3;;;;;;;2;0;Completed;1190;148
21;Casablanca;Grand Prix Hassan II;11/04/2013;ATP250;Outdoor;Clay;2nd Round;3;Klizan M.;Volandri F.;32;114;6;4;7;6;;;;;;;2;0;Completed;1120;459
21;Casablanca;Grand Prix Hassan II;11/04/2013;ATP250;Outdoor;Clay;2nd Round;3;Haase R.;De Schepper K.;53;102;6;2;6;7;6;3;;;;;2;1;Completed;805;516
21;Casablanca;Grand Prix Hassan II;12/04/2013;ATP250;Outdoor;Clay;Quarterfinals;3;Robredo T.;Paire B.;72;33;7;6;2;6;6;0;;;;;2;1;Completed;680;1120
21;Casablanca;Grand Prix Hassan II;12/04/2013;ATP250;Outdoor;Clay;Quarterfinals;3;Wawrinka S.;Garcia-Lopez G.;17;99;6;1;6;2;;;;;;;2;0;Completed;1960;534
21;Casablanca;Grand Prix Hassan II;12/04/2013;ATP250;Outdoor;Clay;Quarterfinals;3;Anderson K.;Zemlja G.;29;55;6;4;6;4;;;;;;;2;0;Completed;1190;799
21;Casablanca;Grand Prix Hassan II;12/04/2013;ATP250;Outdoor;Clay;Quarterfinals;3;Klizan M.;Haase R.;32;53;7;5;6;1;;;;;;;2;0;Completed;1120;805
21;Casablanca;Grand Prix Hassan II;13/04/2013;ATP250;Outdoor;Clay;Semifinals;3;Robredo T.;Wawrinka S.;72;17;1;6;6;3;6;2;;;;;2;1;Completed;680;1960
21;Casablanca;Grand Prix Hassan II;13/04/2013;ATP250;Outdoor;Clay;Semifinals;3;Anderson K.;Klizan M.;29;32;2;6;6;4;6;2;;;;;2;1;Completed;1190;1120
21;Casablanca;Grand Prix Hassan II;14/04/2013;ATP250;Outdoor;Clay;The Final;3;Robredo T.;Anderson K.;72;680;7;6;4;6;6;3;;;;;2;1;Completed;29;1190
22;Houston;U.S. Men's Clay Court Championships;08/04/2013;ATP250;Outdoor;Clay;1st Round;3;Williams R.;Pella G.;144;101;7;5;7;5;;;;;;;2;0;Completed;374;527
22;Houston;U.S. Men's Clay Court Championships;09/04/2013;ATP250;Outdoor;Clay;1st Round;3;Monfils G.;Blake J.;103;91;7;6;7;5;;;;;;;2;0;Completed;515;589
22;Houston;U.S. Men's Clay Court Championships;09/04/2013;ATP250;Outdoor;Clay;1st Round;3;Smyczek T.;Ouanna J.;124;156;6;1;6;2;;;;;;;2;0;Completed;427;333
22;Houston;U.S. Men's Clay Court Championships;09/04/2013;ATP250;Outdoor;Clay;1st Round;3;Cipolla F.;Arguello F.;107;205;4;6;6;4;7;5;;;;;2;1;Completed;484;231
22;Houston;U.S. Men's Clay Court Championships;09/04/2013;ATP250;Outdoor;Clay;1st Round;3;Lorenzi P.;Melzer G.;62;296;6;2;6;2;;;;;;;2;0;Completed;761;148
22;Houston;U.S. Men's Clay Court Championships;09/04/2013;ATP250;Outdoor;Clay;1st Round;3;Ginepri R.;Russell M.;283;73;6;2;6;2;;;;;;;2;0;Completed;160;677
22;Houston;U.S. Men's Clay Court Championships;09/04/2013;ATP250;Outdoor;Clay;1st Round;3;Berankis R.;Levine J.;77;96;6;7;7;5;6;4;;;;;2;1;Completed;653;561
22;Houston;U.S. Men's Clay Court Championships;09/04/2013;ATP250;Outdoor;Clay;1st Round;3;Sock J.;Klahn B.;119;189;7;6;6;3;;;;;;;2;0;Completed;440;254
22;Houston;U.S. Men's Clay Court Championships;10/04/2013;ATP250;Outdoor;Clay;1st Round;3;Verdasco F.;Johnson S.;30;130;7;6;6;2;;;;;;;2;0;Completed;1160;405
22;Houston;U.S. Men's Clay Court Championships;10/04/2013;ATP250;Outdoor;Clay;1st Round;3;Isner J.;Harrison R.;23;93;7;6;6;4;;;;;;;2;0;Completed;1500;579
22;Houston;U.S. Men's Clay Court Championships;10/04/2013;ATP250;Outdoor;Clay;1st Round;3;Ramirez-Hidalgo R.;Devvarman S.;117;210;7;6;6;0;;;;;;;2;0;Completed;447;227
22;Houston;U.S. Men's Clay Court Championships;10/04/2013;ATP250;Outdoor;Clay;1st Round;3;Alund M.;Hewitt L.;94;82;4;6;6;3;6;1;;;;;2;1;Completed;578;610
22;Houston;U.S. Men's Clay Court Championships;11/04/2013;ATP250;Outdoor;Clay;2nd Round;3;Lorenzi P.;Cipolla F.;62;107;7;6;6;1;;;;;;;2;0;Completed;761;484
22;Houston;U.S. Men's Clay Court Championships;11/04/2013;ATP250;Outdoor;Clay;2nd Round;3;Williams R.;Karlovic I.;144;136;6;4;6;7;7;6;;;;;2;1;Completed;374;395
22;Houston;U.S. Men's Clay Court Championships;11/04/2013;ATP250;Outdoor;Clay;2nd Round;3;Ramirez-Hidalgo R.;Verdasco F.;117;30;6;3;6;2;;;;;;;2;0;Completed;447;1160
22;Houston;U.S. Men's Clay Court Championships;11/04/2013;ATP250;Outdoor;Clay;2nd Round;3;Isner J.;Sock J.;23;119;7;5;6;7;7;6;;;;;2;1;Completed;1500;440
22;Houston;U.S. Men's Clay Court Championships;11/04/2013;ATP250;Outdoor;Clay;2nd Round;3;Almagro N.;Monfils G.;12;103;2;6;6;0;6;3;;;;;2;1;Completed;2390;515
22;Houston;U.S. Men's Clay Court Championships;12/04/2013;ATP250;Outdoor;Clay;2nd Round;3;Ginepri R.;Alund M.;283;94;6;2;4;6;6;4;;;;;2;1;Completed;160;578
22;Houston;U.S. Men's Clay Court Championships;12/04/2013;ATP250;Outdoor;Clay;2nd Round;3;Berankis R.;Haas T.;77;14;6;3;6;3;;;;;;;2;0;Completed;653;2260
22;Houston;U.S. Men's Clay Court Championships;12/04/2013;ATP250;Outdoor;Clay;2nd Round;3;Monaco J.;Smyczek T.;18;124;7;6;6;1;;;;;;;2;0;Completed;1900;427
22;Houston;U.S. Men's Clay Court Championships;12/04/2013;ATP250;Outdoor;Clay;Quarterfinals;3;Williams R.;Ramirez-Hidalgo R.;144;117;7;6;1;6;6;4;;;;;2;1;Completed;374;447
22;Houston;U.S. Men's Clay Court Championships;12/04/2013;ATP250;Outdoor;Clay;Quarterfinals;3;Almagro N.;Lorenzi P.;12;62;6;4;6;4;;;;;;;2;0;Completed;2390;761
22;Houston;U.S. Men's Clay Court Championships;13/04/2013;ATP250;Outdoor;Clay;Quarterfinals;3;Isner J.;Berankis R.;23;77;6;3;3;6;6;3;;;;;2;1;Completed;1500;653
22;Houston;U.S. Men's Clay Court Championships;13/04/2013;ATP250;Outdoor;Clay;Quarterfinals;3;Monaco J.;Ginepri R.;18;283;6;1;6;0;;;;;;;2;0;Completed;1900;160
22;Houston;U.S. Men's Clay Court Championships;13/04/2013;ATP250;Outdoor;Clay;Semifinals;3;Almagro N.;Williams R.;12;144;6;2;6;1;;;;;;;2;0;Completed;2390;374
22;Houston;U.S. Men's Clay Court Championships;13/04/2013;ATP250;Outdoor;Clay;Semifinals;3;Isner J.;Monaco J.;23;18;1;6;6;4;6;4;;;;;2;1;Completed;1500;1900
22;Houston;U.S. Men's Clay Court Championships;14/04/2013;ATP250;Outdoor;Clay;The Final;3;Isner J.;Almagro N.;23;12;6;3;7;5;;;;;;;2;0;Completed;1500;2390
23;Monte Carlo;Monte Carlo Masters;14/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Kohlschreiber P.;Bellucci T.;21;39;6;4;6;2;;;;;;;2;0;Completed;1670;987
23;Monte Carlo;Monte Carlo Masters;14/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Dolgopolov O.;Tomic B.;22;44;6;2;6;4;;;;;;;2;0;Completed;1635;910
23;Monte Carlo;Monte Carlo Masters;14/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Dimitrov G.;Malisse X.;34;53;6;3;6;2;;;;;;;2;0;Completed;1112;831
23;Monte Carlo;Monte Carlo Masters;15/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Nieminen J.;Troicki V.;49;45;6;1;6;2;;;;;;;2;0;Completed;860;905
23;Monte Carlo;Monte Carlo Masters;15/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Paire B.;Dodig I.;33;55;6;4;6;4;;;;;;;2;0;Completed;1120;803
23;Monte Carlo;Monte Carlo Masters;15/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Davydenko N.;Brands D.;41;73;6;3;6;4;;;;;;;2;0;Completed;950;674
23;Monte Carlo;Monte Carlo Masters;15/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Bautista R.;Simon G.;59;13;6;3;7;6;;;;;;;2;0;Completed;784;2390
23;Monte Carlo;Monte Carlo Masters;15/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Andujar P.;Chardy J.;96;25;6;7;7;5;6;2;;;;;2;1;Completed;540;1295
23;Monte Carlo;Monte Carlo Masters;15/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Roger-Vasselin E.;Haase R.;81;50;6;3;6;2;;;;;;;2;0;Completed;613;850
23;Monte Carlo;Monte Carlo Masters;15/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Fognini F.;Seppi A.;32;18;3;6;6;4;6;4;;;;;2;1;Completed;1135;1895
23;Monte Carlo;Monte Carlo Masters;15/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Raonic M.;Benneteau J.;15;29;6;1;6;4;;;;;;;2;0;Completed;2225;1200
23;Monte Carlo;Monte Carlo Masters;15/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Youzhny M.;Gimeno-Traver D.;27;51;6;4;6;0;;;;;;;2;0;Completed;1220;837
23;Monte Carlo;Monte Carlo Masters;15/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Cilic M.;Zeballos H.;11;40;6;2;6;7;6;2;;;;;2;1;Completed;2675;973
23;Monte Carlo;Monte Carlo Masters;16/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Matosevic M.;Verdasco F.;54;31;7;5;6;3;;;;;;;2;0;Completed;827;1175
23;Monte Carlo;Monte Carlo Masters;16/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Ramos A.;Stepanek R.;67;46;6;3;6;3;;;;;;;2;0;Completed;705;880
23;Monte Carlo;Monte Carlo Masters;16/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Wawrinka S.;Istomin D.;17;48;6;3;7;5;;;;;;;2;0;Completed;2005;865
23;Monte Carlo;Monte Carlo Masters;16/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Mayer F.;Balleret B.;30;589;5;7;6;1;6;2;;;;;2;1;Completed;1195;42
23;Monte Carlo;Monte Carlo Masters;16/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Granollers M.;Hanescu V.;35;57;6;7;6;3;6;1;;;;;2;1;Completed;1090;789
23;Monte Carlo;Monte Carlo Masters;16/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Anderson K.;Janowicz J.;26;24;7;5;7;6;;;;;;;2;0;Completed;1295;1404
23;Monte Carlo;Monte Carlo Masters;16/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Melzer J.;Huta Galung J.;36;177;1;6;6;3;6;2;;;;;2;1;Completed;1075;283
23;Monte Carlo;Monte Carlo Masters;16/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Montanes A.;Monfils G.;83;105;6;2;2;6;6;4;;;;;2;1;Completed;605;515
23;Monte Carlo;Monte Carlo Masters;16/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Monaco J.;Klizan M.;20;28;6;4;6;0;;;;;;;2;0;Completed;1740;1205
23;Monte Carlo;Monte Carlo Masters;16/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Almagro N.;Goffin D.;12;64;2;6;6;1;6;3;;;;;2;1;Completed;2450;732
23;Monte Carlo;Monte Carlo Masters;16/04/2013;Masters 1000;Outdoor;Clay;1st Round;3;Gulbis E.;Isner J.;56;23;4;6;6;2;6;3;;;;;2;1;Completed;791;1600
23;Monte Carlo;Monte Carlo Masters;16/04/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Dimitrov G.;Tipsarevic J.;34;10;7;6;6;1;;;;;;;2;0;Completed;1112;3000
23;Monte Carlo;Monte Carlo Masters;16/04/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Gasquet R.;Paire B.;9;33;6;1;3;6;6;1;;;;;2;1;Completed;3230;1120
23;Monte Carlo;Monte Carlo Masters;16/04/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Kohlschreiber P.;Andujar P.;21;96;6;2;2;6;7;6;;;;;2;1;Completed;1670;540
23;Monte Carlo;Monte Carlo Masters;16/04/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Tsonga J.W.;Davydenko N.;8;41;7;6;6;2;;;;;;;2;0;Completed;3695;950
23;Monte Carlo;Monte Carlo Masters;16/04/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Del Potro J.M.;Dolgopolov O.;7;22;1;6;6;4;6;3;;;;;2;1;Completed;4750;1635
23;Monte Carlo;Monte Carlo Masters;17/04/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Berdych T.;Granollers M.;6;35;7;5;6;4;;;;;;;2;0;Completed;5015;1090
23;Monte Carlo;Monte Carlo Masters;17/04/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Nieminen J.;Raonic M.;49;15;6;3;1;6;7;6;;;;;2;1;Completed;860;2225
23;Monte Carlo;Monte Carlo Masters;17/04/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Mayer F.;Bautista R.;30;59;5;7;6;4;6;4;;;;;2;1;Completed;1195;784
23;Monte Carlo;Monte Carlo Masters;17/04/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Cilic M.;Anderson K.;11;26;6;2;6;3;;;;;;;2;0;Completed;2675;1295
23;Monte Carlo;Monte Carlo Masters;17/04/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Nadal R.;Matosevic M.;5;54;6;1;6;2;;;;;;;2;0;Completed;6385;827
23;Monte Carlo;Monte Carlo Masters;17/04/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Fognini F.;Ramos A.;32;67;6;3;7;5;;;;;;;2;0;Completed;1135;705
23;Monte Carlo;Monte Carlo Masters;17/04/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Wawrinka S.;Montanes A.;17;83;6;1;6;1;;;;;;;2;0;Completed;2005;605
23;Monte Carlo;Monte Carlo Masters;17/04/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Djokovic N.;Youzhny M.;1;27;4;6;6;1;6;4;;;;;2;1;Completed;12500;1220
23;Monte Carlo;Monte Carlo Masters;17/04/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Melzer J.;Almagro N.;36;12;6;4;6;2;;;;;;;2;0;Completed;1075;2450
23;Monte Carlo;Monte Carlo Masters;17/04/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Monaco J.;Gulbis E.;20;56;6;0;3;6;6;3;;;;;2;1;Completed;1740;791
23;Monte Carlo;Monte Carlo Masters;17/04/2013;Masters 1000;Outdoor;Clay;2nd Round;3;Murray A.;Roger-Vasselin E.;2;81;6;1;6;4;;;;;;;2;0;Completed;8750;613
23;Monte Carlo;Monte Carlo Masters;18/04/2013;Masters 1000;Outdoor;Clay;3rd Round;3;Fognini F.;Berdych T.;32;6;6;4;6;2;;;;;;;2;0;Completed;1135;5015
23;Monte Carlo;Monte Carlo Masters;18/04/2013;Masters 1000;Outdoor;Clay;3rd Round;3;Tsonga J.W.;Melzer J.;8;36;6;3;6;0;;;;;;;2;0;Completed;3695;1075
23;Monte Carlo;Monte Carlo Masters;18/04/2013;Masters 1000;Outdoor;Clay;3rd Round;3;Nadal R.;Kohlschreiber P.;5;21;6;2;6;4;;;;;;;2;0;Completed;6385;1670
23;Monte Carlo;Monte Carlo Masters;18/04/2013;Masters 1000;Outdoor;Clay;3rd Round;3;Dimitrov G.;Mayer F.;34;30;6;2;6;4;;;;;;;2;0;Completed;1112;1195
23;Monte Carlo;Monte Carlo Masters;18/04/2013;Masters 1000;Outdoor;Clay;3rd Round;3;Gasquet R.;Cilic M.;9;11;7;5;6;4;;;;;;;2;0;Completed;3230;2675
23;Monte Carlo;Monte Carlo Masters;18/04/2013;Masters 1000;Outdoor;Clay;3rd Round;3;Wawrinka S.;Murray A.;17;2;6;1;6;2;;;;;;;2;0;Completed;2005;8750
23;Monte Carlo;Monte Carlo Masters;18/04/2013;Masters 1000;Outdoor;Clay;3rd Round;3;Djokovic N.;Monaco J.;1;20;4;6;6;2;6;2;;;;;2;1;Completed;12500;1740
23;Monte Carlo;Monte Carlo Masters;18/04/2013;Masters 1000;Outdoor;Clay;3rd Round;3;Nieminen J.;Del Potro J.M.;49;7;6;4;4;6;7;6;;;;;2;1;Completed;860;4750
23;Monte Carlo;Monte Carlo Masters;19/04/2013;Masters 1000;Outdoor;Clay;Quarterfinals;3;Tsonga J.W.;Wawrinka S.;8;17;2;6;6;3;6;4;;;;;2;1;Completed;3695;2005
23;Monte Carlo;Monte Carlo Masters;19/04/2013;Masters 1000;Outdoor;Clay;Quarterfinals;3;Nadal R.;Dimitrov G.;5;34;6;2;2;6;6;4;;;;;2;1;Completed;6385;1112
23;Monte Carlo;Monte Carlo Masters;19/04/2013;Masters 1000;Outdoor;Clay;Quarterfinals;3;Fognini F.;Gasquet R.;32;9;7;6;6;2;;;;;;;2;0;Completed;1135;3230
23;Monte Carlo;Monte Carlo Masters;19/04/2013;Masters 1000;Outdoor;Clay;Quarterfinals;3;Djokovic N.;Nieminen J.;1;49;6;4;6;3;;;;;;;2;0;Completed;12500;860
23;Monte Carlo;Monte Carlo Masters;20/04/2013;Masters 1000;Outdoor;Clay;Semifinals;3;Nadal R.;Tsonga J.W.;5;8;6;3;7;6;;;;;;;2;0;Completed;6385;3695
23;Monte Carlo;Monte Carlo Masters;20/04/2013;Masters 1000;Outdoor;Clay;Semifinals;3;Djokovic N.;Fognini F.;1;32;6;2;6;1;;;;;;;2;0;Completed;12500;1135
23;Monte Carlo;Monte Carlo Masters;21/04/2013;Masters 1000;Outdoor;Clay;The Final;3;Djokovic N.;Nadal R.;1;5;6;2;7;6;;;;;;;2;0;Completed;12500;6385
24;Barcelona;Open Banco Sabadell ;22/04/2013;ATP500;Outdoor;Clay;1st Round;3;Dodig I.;Bedene A.;56;82;6;7;6;3;6;2;;;;;2;1;Completed;768;614
24;Barcelona;Open Banco Sabadell ;22/04/2013;ATP500;Outdoor;Clay;1st Round;3;Kuznetsov An.;Sijsling I.;73;70;6;1;6;3;;;;;;;2;0;Completed;672;682
