ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;WPts;LPts
49;New York;US Open;01/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Kim K.;Sela D.;100;35;6;3;0;6;6;2;6;2;;;3;1;Completed;632;1244
49;New York;US Open;01/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Ball C.;Brzezicki J.P.;155;188;7;6;6;3;6;4;;;;;3;0;Completed;402;334
49;New York;US Open;01/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Querrey S.;Yani M.;22;253;6;3;7;5;6;3;;;;;3;0;Completed;1600;220
49;New York;US Open;01/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Dent T.;Lopez F.;196;37;4;6;7;6;6;3;7;5;;;3;1;Completed;314;1205
49;New York;US Open;01/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Navarro-Pastor I.;Karlovic I.;119;28;6;4;7;6;7;6;;;;;3;0;Completed;525;1360
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Murray A.;Gulbis E.;2;95;7;5;6;3;7;5;;;;;3;0;Completed;9610;640
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Monfils G.;Chardy J.;13;34;6;1;6;4;6;3;;;;;3;0;Completed;2475;1267
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Beck A.;Korolev E.;40;80;6;3;6;4;2;6;2;6;6;4;3;2;Completed;1115;732
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Melzer J.;Safin M.;38;58;1;6;6;4;6;3;6;4;;;3;1;Completed;1185;880
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Kiefer N.;Llodra M.;129;116;6;3;6;4;6;4;;;;;3;0;Completed;500;540
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Ferrero J.C.;Santoro F.;25;44;6;4;6;3;6;3;;;;;3;0;Completed;1490;1072
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Cuevas P.;Guccione C.;68;102;6;4;7;6;6;0;;;;;3;0;Completed;814;625
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Almagro N.;Darcis S.;33;97;6;2;6;4;2;6;7;6;;;3;1;Completed;1285;638
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Bellucci T.;Lu Y.H.;69;71;6;4;6;2;6;3;;;;;3;0;Completed;813;803
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Koellerer D.;Machado R.;62;109;6;2;6;4;2;6;6;2;;;3;1;Completed;862;585
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Nadal R.;Gasquet R.;3;46;6;2;6;2;6;3;;;;;3;0;Completed;9025;1045
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Acasuso J.;Daniel M.;47;57;6;2;6;4;6;3;;;;;3;0;Completed;1030;890
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Ginepri R.;Pavel A.;75;728;5;7;6;2;6;4;6;0;;;3;1;Completed;765;30
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Petzschner P.;Stakhovsky S.;39;132;7;6;6;7;6;4;4;6;6;3;3;2;Completed;1147;476
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Ferrer D.;Martin A.;19;93;7;5;5;7;6;3;6;3;;;3;1;Completed;1890;664
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Del Potro J.M.;Monaco J.;6;41;6;3;6;3;6;1;;;;;3;0;Completed;5325;1110
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;1st Round;5;Simon G.;Gimeno-Traver D.;9;75;6;4;7;6;6;3;;;;;3;0;Completed;3410;765
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Hewitt L.;Chela J.I.;32;137;6;3;6;3;6;4;;;;;3;0;Completed;1285;467
49;New York;US Open;02/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Federer R.;Greul S.;1;65;6;3;7;5;7;5;;;;;3;0;Completed;12040;836
49;New York;US Open;03/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Haas T.;Kendrick R.;21;77;6;4;6;4;7;6;;;;;3;0;Completed;1760;747
49;New York;US Open;03/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Witten J.;Gonzalez M.;276;79;6;7;6;4;7;5;6;2;;;3;1;Completed;197;739
49;New York;US Open;03/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Verdasco F.;Serra F.;10;61;6;3;6;0;6;3;;;;;3;0;Completed;3220;866
49;New York;US Open;03/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Querrey S.;Kim K.;22;100;7;5;6;7;6;4;6;4;;;3;1;Completed;1600;632
49;New York;US Open;03/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Robredo T.;Garcia-Lopez G.;15;50;6;2;4;6;6;2;6;4;;;3;1;Completed;2165;984
49;New York;US Open;03/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Chiudinelli M.;Youzhny M.;161;60;2;6;7;6;6;4;6;3;;;3;1;Completed;386;870
49;New York;US Open;03/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Davydenko N.;Hernych J.;8;70;6;4;6;1;6;2;;;;;3;0;Completed;3655;812
49;New York;US Open;03/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Stepanek R.;Mayer L.;16;59;7;6;6;3;6;4;;;;;3;0;Completed;2000;879
49;New York;US Open;03/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Blake J.;Rochus O.;23;90;6;4;3;6;7;6;6;3;;;3;1;Completed;1520;678
49;New York;US Open;03/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Soderling R.;Granollers M.;12;88;2;0;;;;;;;;;0;0;Retired;2665;680
49;New York;US Open;03/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Isner J.;Ilhan M.;55;231;6;3;6;4;7;6;;;;;3;0;Completed;914;243
49;New York;US Open;03/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Djokovic N.;Ball C.;4;155;6;3;6;4;6;4;;;;;3;0;Completed;7660;402
49;New York;US Open;03/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Kohlschreiber P.;Devvarman S.;24;162;6;3;6;4;0;6;6;2;;;3;1;Completed;1510;386
49;New York;US Open;04/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Roddick A.;Gicquel M.;5;81;6;1;6;4;6;4;;;;;3;0;Completed;5720;729
49;New York;US Open;04/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Tsonga J.W.;Nieminen J.;7;54;7;5;6;3;6;4;;;;;3;0;Completed;3920;924
49;New York;US Open;04/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Ferrero J.C.;Petzschner P.;25;39;1;6;3;6;6;4;6;2;6;4;3;2;Completed;1490;1147
49;New York;US Open;04/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Cilic M.;Levine J.;17;135;4;6;2;6;6;0;6;3;6;0;3;2;Completed;1985;470
49;New York;US Open;04/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Benneteau J.;Troicki V.;43;31;6;1;3;6;6;1;6;0;;;3;1;Completed;1079;1320
49;New York;US Open;04/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Del Potro J.M.;Melzer J.;6;38;7;6;6;3;6;3;;;;;3;0;Completed;5325;1185
49;New York;US Open;04/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Istomin D.;Lapentti N.;108;163;2;6;6;4;4;6;7;5;7;6;3;2;Completed;587;383
49;New York;US Open;04/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Berdych T.;Zeballos H.;18;76;6;3;6;7;7;6;6;2;;;3;1;Completed;1945;750
49;New York;US Open;04/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Koellerer D.;Cuevas P.;62;68;3;6;6;2;6;1;6;4;;;3;1;Completed;862;814
49;New York;US Open;04/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Simon G.;Bellucci T.;9;69;6;3;6;2;6;4;;;;;3;0;Completed;3410;813
49;New York;US Open;04/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Murray A.;Capdeville P.;2;87;6;2;3;6;6;0;6;2;;;3;1;Completed;9610;685
49;New York;US Open;04/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Almagro N.;Ginepri R.;33;75;6;7;6;2;6;3;4;6;6;4;3;2;Completed;1285;765
49;New York;US Open;04/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Gonzalez F.;Ouanna J.;11;103;6;4;6;7;6;3;6;4;;;3;1;Completed;2825;623
49;New York;US Open;04/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Monfils G.;Beck A.;13;40;6;3;7;5;6;3;;;;;3;0;Completed;2475;1115
49;New York;US Open;04/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Dent T.;Navarro-Pastor I.;196;119;6;4;5;7;6;7;7;5;7;6;3;2;Completed;314;525
49;New York;US Open;04/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Acasuso J.;Ferrer D.;47;19;6;3;3;6;1;6;6;3;6;2;3;2;Completed;1030;1890
49;New York;US Open;05/09/2009;Grand Slam;Outdoor;Hard;2nd Round;5;Nadal R.;Kiefer N.;3;129;6;0;3;6;6;3;6;4;;;3;1;Completed;9025;500
49;New York;US Open;05/09/2009;Grand Slam;Outdoor;Hard;3rd Round;5;Djokovic N.;Witten J.;4;276;6;7;6;3;7;6;6;4;;;3;1;Completed;7660;197
49;New York;US Open;05/09/2009;Grand Slam;Outdoor;Hard;3rd Round;5;Stepanek R.;Kohlschreiber P.;16;24;4;6;6;2;6;3;6;3;;;3;1;Completed;2000;1510
49;New York;US Open;05/09/2009;Grand Slam;Outdoor;Hard;3rd Round;5;Federer R.;Hewitt L.;1;32;4;6;6;3;7;5;6;4;;;3;1;Completed;12040;1285
49;New York;US Open;05/09/2009;Grand Slam;Outdoor;Hard;3rd Round;5;Davydenko N.;Chiudinelli M.;8;161;6;4;7;5;7;5;;;;;3;0;Completed;3655;386
49;New York;US Open;05/09/2009;Grand Slam;Outdoor;Hard;3rd Round;5;Verdasco F.;Haas T.;10;21;3;6;7;5;7;6;1;6;6;4;3;2;Completed;3220;1760
49;New York;US Open;05/09/2009;Grand Slam;Outdoor;Hard;3rd Round;5;Soderling R.;Querrey S.;12;22;6;2;7;5;6;7;6;1;;;3;1;Completed;2665;1600
49;New York;US Open;05/09/2009;Grand Slam;Outdoor;Hard;3rd Round;5;Isner J.;Roddick A.;55;5;7;6;6;3;3;6;5;7;7;6;3;2;Completed;914;5720
49;New York;US Open;06/09/2009;Grand Slam;Outdoor;Hard;3rd Round;5;Robredo T.;Blake J.;15;23;7;6;6;4;6;4;;;;;3;0;Completed;2165;1520
49;New York;US Open;06/09/2009;Grand Slam;Outdoor;Hard;3rd Round;5;Ferrero J.C.;Simon G.;25;9;1;6;6;4;7;6;1;0;;;2;1;Retired;1490;3410
49;New York;US Open;06/09/2009;Grand Slam;Outdoor;Hard;3rd Round;5;Nadal R.;Almagro N.;3;33;7;5;6;4;6;4;;;;;3;0;Completed;9025;1285
49;New York;US Open;06/09/2009;Grand Slam;Outdoor;Hard;3rd Round;5;Gonzalez F.;Berdych T.;11;18;7;5;6;4;6;4;;;;;3;0;Completed;2825;1945
49;New York;US Open;06/09/2009;Grand Slam;Outdoor;Hard;3rd Round;5;Del Potro J.M.;Koellerer D.;6;62;6;1;3;6;6;3;6;3;;;3;1;Completed;5325;862
49;New York;US Open;06/09/2009;Grand Slam;Outdoor;Hard;3rd Round;5;Tsonga J.W.;Benneteau J.;7;43;7;6;6;2;6;4;;;;;3;0;Completed;3920;1079
49;New York;US Open;06/09/2009;Grand Slam;Outdoor;Hard;3rd Round;5;Monfils G.;Acasuso J.;13;47;6;3;6;4;1;0;;;;;2;0;Retired;2475;1030
49;New York;US Open;07/09/2009;Grand Slam;Outdoor;Hard;3rd Round;5;Cilic M.;Istomin D.;17;108;6;1;6;4;6;3;;;;;3;0;Completed;1985;587
49;New York;US Open;07/09/2009;Grand Slam;Outdoor;Hard;3rd Round;5;Murray A.;Dent T.;2;196;6;3;6;2;6;2;;;;;3;0;Completed;9610;314
49;New York;US Open;07/09/2009;Grand Slam;Outdoor;Hard;4th Round;5;Soderling R.;Davydenko N.;12;8;7;5;3;6;6;2;;;;;2;1;Retired;2665;3655
49;New York;US Open;07/09/2009;Grand Slam;Outdoor;Hard;4th Round;5;Federer R.;Robredo T.;1;15;7;5;6;2;6;2;;;;;3;0;Completed;12040;2165
49;New York;US Open;07/09/2009;Grand Slam;Outdoor;Hard;4th Round;5;Verdasco F.;Isner J.;10;55;4;6;6;4;6;4;6;4;;;3;1;Completed;3220;914
49;New York;US Open;08/09/2009;Grand Slam;Outdoor;Hard;4th Round;5;Djokovic N.;Stepanek R.;4;16;6;1;6;3;6;3;;;;;3;0;Completed;7660;2000
49;New York;US Open;08/09/2009;Grand Slam;Outdoor;Hard;4th Round;5;Del Potro J.M.;Ferrero J.C.;6;25;6;3;6;3;6;3;;;;;3;0;Completed;5325;1490
49;New York;US Open;08/09/2009;Grand Slam;Outdoor;Hard;4th Round;5;Cilic M.;Murray A.;17;2;7;5;6;2;6;2;;;;;3;0;Completed;1985;9610
49;New York;US Open;08/09/2009;Grand Slam;Outdoor;Hard;4th Round;5;Gonzalez F.;Tsonga J.W.;11;7;3;6;6;3;7;6;6;4;;;3;1;Completed;2825;3920
49;New York;US Open;09/09/2009;Grand Slam;Outdoor;Hard;4th Round;5;Nadal R.;Monfils G.;3;13;6;7;6;3;6;1;6;3;;;3;1;Completed;9025;2475
49;New York;US Open;09/09/2009;Grand Slam;Outdoor;Hard;Quarterfinals;5;Djokovic N.;Verdasco F.;4;10;7;6;1;6;7;5;6;2;;;3;1;Completed;7660;3220
49;New York;US Open;10/09/2009;Grand Slam;Outdoor;Hard;Quarterfinals;5;Federer R.;Soderling R.;1;12;6;0;6;3;6;7;7;6;;;3;1;Completed;12040;2665
49;New York;US Open;10/09/2009;Grand Slam;Outdoor;Hard;Quarterfinals;5;Del Potro J.M.;Cilic M.;6;17;4;6;6;3;6;2;6;1;;;3;1;Completed;5325;1985
49;New York;US Open;12/09/2009;Grand Slam;Outdoor;Hard;Quarterfinals;5;Nadal R.;Gonzalez F.;3;11;7;6;7;6;6;0;;;;;3;0;Completed;9025;2825
49;New York;US Open;13/09/2009;Grand Slam;Outdoor;Hard;Semifinals;5;Del Potro J.M.;Nadal R.;6;3;6;2;6;2;6;2;;;;;3;0;Completed;5325;9025
49;New York;US Open;13/09/2009;Grand Slam;Outdoor;Hard;Semifinals;5;Federer R.;Djokovic N.;1;4;7;6;7;5;7;5;;;;;3;0;Completed;12040;7660
49;New York;US Open;14/09/2009;Grand Slam;Outdoor;Hard;The Final;5;Del Potro J.M.;Federer R.;6;1;3;6;7;6;4;6;7;6;6;2;3;2;Completed;5325;12040
50;Bucharest;Open Romania;21/09/2009;ATP250;Outdoor;Clay;1st Round;3;Luczak P.;Beck K.;70;90;7;5;7;6;;;;;;;2;0;Completed;760;656
50;Bucharest;Open Romania;21/09/2009;ATP250;Outdoor;Clay;1st Round;3;Granollers M.;Luncanu P.A.;79;328;6;2;6;7;6;1;;;;;2;1;Completed;715;142
50;Bucharest;Open Romania;22/09/2009;ATP250;Outdoor;Clay;1st Round;3;Monaco J.;Silva J.;37;160;6;2;6;4;;;;;;;2;0;Completed;1110;354
50;Bucharest;Open Romania;22/09/2009;ATP250;Outdoor;Clay;1st Round;3;Koellerer D.;Volandri F.;57;227;2;6;7;5;6;3;;;;;2;1;Completed;838;227
50;Bucharest;Open Romania;22/09/2009;ATP250;Outdoor;Clay;1st Round;3;Riba P.;Gil F.;157;102;7;5;5;7;6;2;;;;;2;1;Completed;372;578
50;Bucharest;Open Romania;22/09/2009;ATP250;Outdoor;Clay;1st Round;3;Ventura S.;Andreev I.;112;43;6;4;6;1;;;;;;;2;0;Completed;514;1040
50;Bucharest;Open Romania;22/09/2009;ATP250;Outdoor;Clay;1st Round;3;Ramirez-Hidalgo R.;Seppi A.;125;56;6;4;6;4;;;;;;;2;0;Completed;477;850
50;Bucharest;Open Romania;22/09/2009;ATP250;Outdoor;Clay;1st Round;3;Almagro N.;Bolelli S.;30;63;6;4;6;3;;;;;;;2;0;Completed;1225;816
50;Bucharest;Open Romania;22/09/2009;ATP250;Outdoor;Clay;1st Round;3;Martin A.;Serra F.;78;86;4;6;6;0;6;4;;;;;2;1;Completed;722;691
50;Bucharest;Open Romania;22/09/2009;ATP250;Outdoor;Clay;1st Round;3;Gonzalez M.;Rochus O.;67;83;6;7;6;1;6;4;;;;;2;1;Completed;774;703
50;Bucharest;Open Romania;22/09/2009;ATP250;Outdoor;Clay;1st Round;3;Copil M.;Crivoi V.;546;98;6;3;6;2;;;;;;;2;0;Completed;60;600
50;Bucharest;Open Romania;22/09/2009;ATP250;Outdoor;Clay;1st Round;3;Montanes A.;Starace P.;53;91;6;4;6;2;;;;;;;2;0;Completed;905;655
50;Bucharest;Open Romania;22/09/2009;ATP250;Outdoor;Clay;1st Round;3;Hernandez O.;Hanescu V.;76;28;7;6;6;4;;;;;;;2;0;Completed;740;1286
50;Bucharest;Open Romania;22/09/2009;ATP250;Outdoor;Clay;1st Round;3;Fognini F.;Gimeno-Traver D.;87;108;1;6;6;4;6;3;;;;;2;1;Completed;685;538
50;Bucharest;Open Romania;23/09/2009;ATP250;Outdoor;Clay;1st Round;3;Cuevas P.;Pavel A.;59;646;6;3;7;6;;;;;;;2;0;Completed;824;40
50;Bucharest;Open Romania;23/09/2009;ATP250;Outdoor;Clay;1st Round;3;Greul S.;Darcis S.;68;95;7;5;6;3;;;;;;;2;0;Completed;768;619
50;Bucharest;Open Romania;23/09/2009;ATP250;Outdoor;Clay;2nd Round;3;Ventura S.;Martin A.;112;78;4;5;;;;;;;;;0;0;Retired;514;722
50;Bucharest;Open Romania;23/09/2009;ATP250;Outdoor;Clay;2nd Round;3;Montanes A.;Granollers M.;53;79;6;1;6;3;;;;;;;2;0;Completed;905;715
50;Bucharest;Open Romania;23/09/2009;ATP250;Outdoor;Clay;2nd Round;3;Ramirez-Hidalgo R.;Copil M.;125;546;6;3;6;7;6;4;;;;;2;1;Completed;477;60
50;Bucharest;Open Romania;23/09/2009;ATP250;Outdoor;Clay;2nd Round;3;Fognini F.;Almagro N.;87;30;6;4;7;6;;;;;;;2;0;Completed;685;1225
50;Bucharest;Open Romania;24/09/2009;ATP250;Outdoor;Clay;2nd Round;3;Cuevas P.;Luczak P.;59;70;7;5;6;4;;;;;;;2;0;Completed;824;760
50;Bucharest;Open Romania;24/09/2009;ATP250;Outdoor;Clay;2nd Round;3;Greul S.;Koellerer D.;68;57;6;1;6;4;;;;;;;2;0;Completed;768;838
50;Bucharest;Open Romania;24/09/2009;ATP250;Outdoor;Clay;2nd Round;3;Gonzalez M.;Hernandez O.;67;76;7;5;3;6;6;1;;;;;2;1;Completed;774;740
50;Bucharest;Open Romania;24/09/2009;ATP250;Outdoor;Clay;2nd Round;3;Monaco J.;Riba P.;37;157;6;4;6;2;;;;;;;2;0;Completed;1110;372
50;Bucharest;Open Romania;25/09/2009;ATP250;Outdoor;Clay;Quarterfinals;3;Monaco J.;Cuevas P.;37;59;6;3;2;6;6;1;;;;;2;1;Completed;1110;824
50;Bucharest;Open Romania;25/09/2009;ATP250;Outdoor;Clay;Quarterfinals;3;Ventura S.;Ramirez-Hidalgo R.;112;125;6;2;6;3;;;;;;;2;0;Completed;514;477
50;Bucharest;Open Romania;25/09/2009;ATP250;Outdoor;Clay;Quarterfinals;3;Montanes A.;Fognini F.;53;87;6;1;6;1;;;;;;;2;0;Completed;905;685
50;Bucharest;Open Romania;25/09/2009;ATP250;Outdoor;Clay;Quarterfinals;3;Greul S.;Gonzalez M.;68;67;6;2;6;2;;;;;;;2;0;Completed;768;774
50;Bucharest;Open Romania;26/09/2009;ATP250;Outdoor;Clay;Semifinals;3;Montanes A.;Ventura S.;53;112;4;6;6;4;6;1;;;;;2;1;Completed;905;514
50;Bucharest;Open Romania;26/09/2009;ATP250;Outdoor;Clay;Semifinals;3;Monaco J.;Greul S.;37;68;6;4;6;3;;;;;;;2;0;Completed;1110;768
50;Bucharest;Open Romania;27/09/2009;ATP250;Outdoor;Clay;The Final;3;Montanes A.;Monaco J.;53;37;7;6;7;6;;;;;;;2;0;Completed;905;1110
50;Metz;Open de Moselle;21/09/2009;ATP250;Indoor;Hard;1st Round;3;Phau B.;Schuettler R.;82;93;7;6;7;6;;;;;;;2;0;Completed;704;635
50;Metz;Open de Moselle;21/09/2009;ATP250;Indoor;Hard;1st Round;3;Beck A.;Lu Y.H.;44;74;6;4;6;2;;;;;;;2;0;Completed;998;743
50;Metz;Open de Moselle;22/09/2009;ATP250;Indoor;Hard;1st Round;3;Gicquel M.;Valent R.;69;1088;6;3;6;1;;;;;;;2;0;Completed;765;7
50;Metz;Open de Moselle;22/09/2009;ATP250;Indoor;Hard;1st Round;3;Istomin D.;Golubev A.;100;66;6;2;6;4;;;;;;;2;0;Completed;592;777
50;Metz;Open de Moselle;22/09/2009;ATP250;Indoor;Hard;1st Round;3;Ascione T.;Mannarino A.;200;89;7;6;6;4;;;;;;;2;0;Completed;266;677
50;Metz;Open de Moselle;22/09/2009;ATP250;Indoor;Hard;1st Round;3;Korolev E.;Becker B.;73;42;6;2;6;3;;;;;;;2;0;Completed;747;1064
50;Metz;Open de Moselle;22/09/2009;ATP250;Indoor;Hard;1st Round;3;Ljubicic I.;De Chaunac S.;46;144;4;6;6;1;7;6;;;;;2;1;Completed;986;424
50;Metz;Open de Moselle;22/09/2009;ATP250;Indoor;Hard;1st Round;3;Tipsarevic J.;Clement A.;55;138;6;4;6;4;;;;;;;2;0;Completed;855;445
50;Metz;Open de Moselle;22/09/2009;ATP250;Indoor;Hard;1st Round;3;Rochus C.;Santoro F.;88;40;0;6;6;4;7;6;;;;;2;1;Completed;681;1072
50;Metz;Open de Moselle;22/09/2009;ATP250;Indoor;Hard;1st Round;3;Gasquet R.;Berrer M.;47;127;6;3;2;6;7;6;;;;;2;1;Completed;985;472
50;Metz;Open de Moselle;23/09/2009;ATP250;Indoor;Hard;1st Round;3;Llodra M.;Zverev M.;134;49;4;6;6;3;6;3;;;;;2;1;Completed;452;930
50;Metz;Open de Moselle;23/09/2009;ATP250;Indoor;Hard;1st Round;3;Grosjean S.;Mahut N.;1147;174;7;6;7;5;;;;;;;2;0;Completed;6;325
50;Metz;Open de Moselle;23/09/2009;ATP250;Indoor;Hard;2nd Round;3;Kohlschreiber P.;Phau B.;23;82;4;6;6;3;6;2;;;;;2;1;Completed;1530;704
50;Metz;Open de Moselle;23/09/2009;ATP250;Indoor;Hard;2nd Round;3;Korolev E.;Istomin D.;73;100;3;6;7;5;7;6;;;;;2;1;Completed;747;592
50;Metz;Open de Moselle;23/09/2009;ATP250;Indoor;Hard;2nd Round;3;Beck A.;Ascione T.;44;200;6;2;6;4;;;;;;;2;0;Completed;998;266
50;Metz;Open de Moselle;23/09/2009;ATP250;Indoor;Hard;2nd Round;3;Mathieu P.H.;Gicquel M.;27;69;7;6;6;4;;;;;;;2;0;Completed;1330;765
50;Metz;Open de Moselle;24/09/2009;ATP250;Indoor;Hard;2nd Round;3;Tipsarevic J.;Ljubicic I.;55;46;6;4;7;6;;;;;;;2;0;Completed;855;986
50;Metz;Open de Moselle;24/09/2009;ATP250;Indoor;Hard;2nd Round;3;Petzschner P.;Llodra M.;35;134;7;6;6;3;;;;;;;2;0;Completed;1172;452
50;Metz;Open de Moselle;24/09/2009;ATP250;Indoor;Hard;2nd Round;3;Monfils G.;Grosjean S.;13;1147;6;1;6;1;;;;;;;2;0;Completed;2355;6
50;Metz;Open de Moselle;24/09/2009;ATP250;Indoor;Hard;2nd Round;3;Gasquet R.;Rochus C.;47;88;7;5;4;6;6;2;;;;;2;1;Completed;985;681
50;Metz;Open de Moselle;25/09/2009;ATP250;Indoor;Hard;Quarterfinals;3;Mathieu P.H.;Beck A.;27;44;6;2;3;6;6;3;;;;;2;1;Completed;1330;998
50;Metz;Open de Moselle;25/09/2009;ATP250;Indoor;Hard;Quarterfinals;3;Kohlschreiber P.;Korolev E.;23;73;6;1;6;3;;;;;;;2;0;Completed;1530;747
50;Metz;Open de Moselle;25/09/2009;ATP250;Indoor;Hard;Quarterfinals;3;Gasquet R.;Petzschner P.;47;35;6;7;6;1;6;3;;;;;2;1;Completed;985;1172
50;Metz;Open de Moselle;25/09/2009;ATP250;Indoor;Hard;Quarterfinals;3;Monfils G.;Tipsarevic J.;13;55;6;1;4;2;;;;;;;1;0;Retired;2355;855
50;Metz;Open de Moselle;26/09/2009;ATP250;Indoor;Hard;Semifinals;3;Kohlschreiber P.;Mathieu P.H.;23;27;7;6;6;4;;;;;;;2;0;Completed;1530;1330
50;Metz;Open de Moselle;26/09/2009;ATP250;Indoor;Hard;Semifinals;3;Monfils G.;Gasquet R.;13;47;6;4;6;3;;;;;;;2;0;Completed;2355;985
50;Metz;Open de Moselle;29/09/2009;ATP250;Indoor;Hard;The Final;3;Monfils G.;Kohlschreiber P.;13;23;7;6;3;6;6;2;;;;;2;1;Completed;2355;1530
51;Bangkok;Thailand Open;28/09/2009;ATP250;Indoor;Hard;1st Round;3;Bellucci T.;Garcia-Lopez G.;61;54;6;4;7;6;;;;;;;2;0;Completed;813;899
51;Bangkok;Thailand Open;28/09/2009;ATP250;Indoor;Hard;1st Round;3;Isner J.;Wachiramanowong K.;48;585;6;3;3;6;7;6;;;;;2;1;Completed;968;50
51;Bangkok;Thailand Open;29/09/2009;ATP250;Indoor;Hard;1st Round;3;Beck A.;Roger-Vasselin E.;42;149;7;5;7;6;;;;;;;2;0;Completed;1029;403
51;Bangkok;Thailand Open;29/09/2009;ATP250;Indoor;Hard;1st Round;3;Melzer J.;Daniel M.;44;90;6;3;6;2;;;;;;;2;0;Completed;1020;615
51;Bangkok;Thailand Open;29/09/2009;ATP250;Indoor;Hard;1st Round;3;Korolev E.;Santoro F.;66;39;4;6;7;6;7;6;;;;;2;1;Completed;785;1072
51;Bangkok;Thailand Open;29/09/2009;ATP250;Indoor;Hard;1st Round;3;Chiudinelli M.;Mayer F.;116;93;6;3;6;3;;;;;;;2;0;Completed;501;604
51;Bangkok;Thailand Open;29/09/2009;ATP250;Indoor;Hard;1st Round;3;Ilhan M.;Becker B.;174;40;4;6;7;6;6;3;;;;;2;1;Completed;316;1064
51;Bangkok;Thailand Open;29/09/2009;ATP250;Indoor;Hard;1st Round;3;Gulbis E.;Devvarman S.;99;133;7;6;6;2;;;;;;;2;0;Completed;580;451
51;Bangkok;Thailand Open;29/09/2009;ATP250;Indoor;Hard;1st Round;3;Safin M.;Petzschner P.;58;36;6;2;3;6;6;1;;;;;2;1;Completed;820;1137
51;Bangkok;Thailand Open;29/09/2009;ATP250;Indoor;Hard;1st Round;3;Ginepri R.;Udomchoke D.;71;142;6;4;6;3;;;;;;;2;0;Completed;740;433
51;Bangkok;Thailand Open;30/09/2009;ATP250;Indoor;Hard;1st Round;3;Kim K.;Schuettler R.;105;95;6;4;6;4;;;;;;;2;0;Completed;543;595
